compound,neutral_mass,mz,charge,rt,neg_12,neg_16,neg_20,neg_24,neg_28,neg_32,neg_36,neg_40,neg_44,neg_48,neg_13,neg_17,neg_21,neg_25,neg_29,neg_33,neg_37,neg_41,neg_45,neg_49,neg_14,neg_18,neg_22,neg_26,neg_30,neg_34,neg_38,neg_42,neg_46,neg_50,neg_15,neg_19,neg_23,neg_27,neg_31,neg_35,neg_39,neg_43,neg_47,neg_51
4.55_231.0142,231.0141774,251.9886108,1,4.549683333,1276.740559,715.2482416,1905.666862,91.00402795,114.8271804,1623.18866,113.0481429,1500.841046,819.9439033,69.93863292,23.01789514,1294.468152,1631.297875,69.73334282,11.60505293,1090.923638,20.74533875,993.6374574,755.5666192,12.77373555,39.06837375,1199.93223,1544.467693,44.62758071,18.54044656,1143.981058,28.86081257,939.6121776,825.6236495,27.42307708,770.229218,932.5276652,1441.381305,29.09825654,13.74186173,751.9698952,24.36237401,892.3172464,772.4336567,26.45601371
7.43_532.0344,532.0343742,553.0090375,1,7.426533333,2.794678496,0.317072404,2.223332697,1333.106055,1062.938098,0,797.666264,1.504648901,3.665242852,957.6972232,710.7505842,0,0,749.4002847,620.4200556,0,1046.611321,8.231443643,0,786.3622001,556.9986936,0,1.289356223,855.7210237,514.3854688,0,747.2968038,17.76619248,0.622960612,818.2785365,53.38126134,0,2.148410024,915.2974099,572.8698488,22.48515038,823.3337719,14.59101173,0,438.05694570000003
7.41_560.0329,560.0329341,581.008648,1,7.4072,164.4890961,88.51120266,158.5816373,6145.851152,4078.109369,74.42479043,3604.245877,118.4021406,52.90934179,4344.087382,3139.803823,15.83930502,139.6893493,2948.656559,2315.348685,7.90475598,3415.272254,146.2306403,44.51315135,3431.384136,2519.658197,18.38852092,113.5992924,3636.125185,2312.6462,8.179823896,3184.615305,128.1933243,46.83149237,3979.801129,147.3771111,7.820016448,164.7371971,3682.801001,2697.767242,138.0319408,3704.808237,135.279709,13.07866991,2087.376909
4.79_329.1086,NA,329.1085507,1,4.793,0,1.540930562,32.54510018,0,0.974886861,28.2696773,0,2.616153986,1.590563812,0,0,17.68718844,36.96883062,0,0,4.425446842,0,15.46589562,9.206388856,0,0,9.355119713,36.56708538,0,0,3.141351307,0,5.685523623,1.844629593,0,0,20.49970689,33.38732549,0.91033307,0,7.961147736,0,0,0,0
4.23_535.2448,NA,535.2448026,1,4.231533333,355.0082998,441.7227689,317.4337314,33.55815263,0,500.9327151,16.54662582,414.2480567,86.33008493,0,0,279.9502003,448.7763618,0,0,430.3506173,0,323.8758475,82.65735475,0,4.899445644,339.785284,506.2819626,0,0,404.3010434,0,329.3535018,86.85518716,8.94609585,362.6722661,183.8122289,384.59183,0,0,97.06105755,0,351.7587767,79.01209125,0
3.83_337.9903,337.9903319,382.9774925,1,3.825216667,21.22696752,7.204105254,15.43727383,4.5005307,3.719429134,12.9570766,3.384529798,34.8323493,16.99148212,2.592503596,1.224936379,15.26679402,19.63412214,22.14948287,1.187596522,22.49373043,0.954900725,33.41011721,32.45116972,0.895206748,4.856287964,9.527644754,23.54787831,9.595468538,8.725409504,44.75579699,3.768258175,43.39879723,22.08042051,12.36456235,9.724248596,8.039716462,34.45077963,8.711067741,3.153644176,27.43555516,3.602024398,31.09719373,26.03708106,11.62272089
4.23_671.2208,NA,671.2207722,1,4.231533333,281.5247781,352.7130618,271.330747,40.14121153,0,363.4144812,13.07980738,300.1308809,66.38309416,0,0,230.0570106,394.4992514,0,0.79105149,305.9596529,0,330.7375467,87.95483948,0,0,267.7547378,418.743865,0,0,336.5851818,0,291.6243349,69.00251936,3.021550675,258.0108816,134.5672405,301.3759925,0,0,96.15714393,0,274.2494778,65.12725196,0
4.25_687.1954,NA,687.195418,1,4.250033333,105.0582046,122.7184877,90.76053612,10.69494756,0,140.6739838,0,135.848929,12.94125805,0,0,72.59119641,164.796469,0,0,116.7930879,0,110.5897189,20.92137007,0,0.696332689,104.672195,155.6965614,0,0,111.2202441,0,102.99765,26.03026121,0,105.9591702,49.95718132,108.5582443,0,0,31.19236793,0,104.6178723,13.13406487,0
7.37_462.9820,NA,462.981985,1,7.368533333,74.77022586,119.4499454,177.90826,822.866846,526.9859309,112.0999257,328.3504955,112.8609867,39.41891418,555.5066313,403.616198,62.46772952,133.9184682,413.6083611,272.2755161,58.48454325,334.3473773,69.98098575,36.83699278,387.6132957,346.6132822,58.72247352,134.1904694,467.0206587,338.7323418,49.7060105,332.512432,62.03278346,40.67559134,567.8981258,34.44554599,53.55354355,140.0992509,469.392875,349.4726705,17.90869593,497.705057,54.27001592,45.08093981,248.0233955
4.23_619.2071,NA,619.2070726,1,4.231533333,75.73735969,101.7311263,76.48085474,0,0,119.4471264,0,104.8634443,11.65950998,0,0,63.2437337,122.4329941,0,0,106.8201063,0,93.08856961,8.704587539,0,0.702569672,79.47061887,131.4471545,0,0,81.27704966,0,93.42656262,16.03437954,0,84.31424207,29.44056082,86.11856676,0,0,14.70374403,0,92.31954903,17.56469156,0
4.23_603.2324,NA,603.2324184,1,4.231533333,395.814509,439.2446793,353.0107881,47.97953776,0,461.31173,18.79057872,364.2500449,81.91546202,0,0,289.6778651,482.1441754,0,0,396.7835664,0,376.1252095,101.2815712,0,0,374.9707779,518.096804,0,0,391.9001553,0,334.4094537,76.94605921,0,349.6616468,162.9822546,364.6393563,0,0,97.12709884,0,354.8799571,93.74399892,3.36715811
4.49_348.9713,NA,348.9713236,1,4.494016667,283.5075117,80.18154723,294.3972742,7.275896113,4.305919253,283.8285473,1.624576492,229.227853,186.318248,6.028838353,0,224.654636,268.849229,21.48383783,0.91768678,176.8260976,1.280305553,252.3224899,229.0848135,0,0,182.0688453,265.2799279,0,0,176.8571715,0,269.7835338,198.1613505,0,502.3312581,148.9439714,213.8499408,7.652253127,2.444651044,370.9242345,0,274.9781555,150.4098717,2.775093936
4.23_771.3217,NA,771.3216986,1,4.231533333,153.7599276,219.836679,90.02509565,0,0,208.9463458,0,186.3901253,46.36274635,0,0,87.43354247,199.0947801,0,0,207.6320717,0,148.8200933,43.47033119,0,0,169.5130138,217.1595291,0,0,162.9072965,0,143.6018955,42.47915527,0,132.2517948,81.89960215,148.0254671,0,0,45.46324728,0,150.2258261,26.22210846,0
4.31_932.8110,932.8109521,931.8135644,1,4.305016667,0,23.97430302,23.24283929,25.1943249,156.0493238,8.012298255,45.2039292,3.381251637,12.43963064,148.778131,14.43956701,15.57773775,16.61951079,105.1207503,38.83498421,10.26466545,51.66576694,1.853103235,19.23333313,35.05799104,21.9736098,13.56619602,14.1603208,80.10443666,67.12331483,13.72901978,77.30346158,11.77373333,13.56694225,77.16581724,23.08283352,9.305923827,10.46731805,103.2678894,84.62598245,15.55777734,119.3874706,15.21187702,11.58721298,86.74301003
4.21_467.2572,NA,467.2571966,1,4.212866667,149.0790087,250.3173906,145.8380085,13.39411413,0,275.3951822,4.865379765,181.1049865,42.9674588,0,10.59539459,121.5471257,216.6118494,0,0,213.0790352,0,144.6562506,53.61222052,0,0,157.90016,243.1945639,0,0,204.4966287,0,168.9666562,47.34728612,0,181.4182957,83.35309545,148.0965828,0,0,42.2938298,0.558149566,182.8778633,45.91438912,0
7.45_730.9659,NA,730.9659077,1,7.445533333,0.617833566,0,3.251433353,592.8654176,410.2462919,0,263.7990104,0,0,395.1654563,258.2775762,0.11596604,0,285.5279523,186.043092,0,261.3151257,0,0,378.3244761,249.7542548,0,0.501582048,288.2140454,181.80374,0.772355125,315.3134912,0.267610815,0,403.3091746,4.194093678,0,0,343.3016014,220.0588839,0,333.5024474,0.355264734,0,168.8350103
4.25_739.2086,NA,739.2086497,1,4.250033333,206.5652078,227.3010231,182.0077805,21.37230508,0,223.4253544,8.952884801,194.713759,43.09925284,0,0,160.5545499,244.1240942,0,0,200.5143611,0,188.6862576,34.05546868,0,0,163.1170748,235.5358605,0,0,180.8719381,0,181.922894,36.87945935,0,184.7997663,75.11649822,189.6059031,0,0,44.33391942,0,175.9061681,35.71201748,0
4.27_943.1706,NA,943.1706198,1,4.268366667,45.7300846,46.75571836,36.68666492,4.665176005,0,56.94848236,0,44.26882195,10.97297213,0,0,35.6456715,64.80507202,0,0,37.90748338,0,44.65110848,6.434701188,0,0,34.03547462,51.31736329,0,0,39.29631872,0,40.50118416,3.452036651,0,35.5141165,27.89074322,41.52472892,0,0,3.773205542,0,40.23991945,7.61617342,0
4.57_266.0749,266.074901,287.0496434,1,4.568516667,237.0792797,25.51725456,625.7558413,0,23.65877123,343.0308909,0,217.9058385,147.4468656,0,1.168191734,297.4086522,508.6234963,8.244325353,0,185.6838406,0,194.3729109,191.7968282,6.358889955,2.669204885,267.9386699,465.0158157,0,0,253.6202653,0,164.2924239,143.0976732,0,110.467663,214.9549895,295.4003026,0.445509923,0,152.119239,0.020861567,140.0607881,111.2609066,0
4.23_703.3332,NA,703.3332093,1,4.231533333,134.4706781,200.8793753,102.0790737,2.368713423,0,192.8502168,0,161.3900966,39.62288657,0,0,81.44979796,163.7849353,0,0,162.7417682,0,141.3466819,28.35687984,0,0,144.1403424,201.1803778,0,0,160.7389854,0,125.2928577,36.58674155,0,117.558422,80.23505163,139.7099595,0,0,36.64130243,0,124.2716495,26.69394849,0
4.25_807.1965,NA,807.1965246,1,4.250033333,140.5959072,147.4846896,142.76895149999999,14.42180771,0,180.4672941,0,148.6068972,29.80445497,0,0,128.2508878,188.5536355,0,0,151.4406387,0,128.6941785,30.41871793,0,0,143.6998843,173.3853818,0,0,133.1229292,0,134.9681384,24.46127051,0,114.2273991,52.2689804,148.4046085,0,0,28.77010344,0,138.1886241,20.75226813,0
4.27_891.1590,NA,891.1590124,1,4.268366667,67.00118945,76.55893194,66.15585387,0,0,104.8874115,0,74.65986557,12.55798504,0,3.15390538,54.61030066,96.35322422,0,0,73.95038834,0,68.08246936,11.68668536,0,0,69.62398692,92.68329896,3.25887508,0,75.10708459,0,74.13154139,14.78542017,0,59.29690664,23.30396713,77.64933052,0,0,15.29137904,0,61.72443431,10.57135987,0
7.46_721.0177,NA,721.0177103,1,7.464866667,13.62358667,18.65693822,18.88123992,1039.206225,703.4006232,18.30287842,577.028594,8.541767915,3.00040764,792.7978695,534.9335486,24.40048772,10.32392399,419.033799,310.8759215,5.438592815,515.6926715,25.81771355,3.913008256,555.6528142,369.5662473,17.56288555,3.701751577,576.4553531,342.403125,10.06906246,529.4246284,34.80596151,6.784758933,721.084987,19.3434626,13.49000119,9.624270381,587.3401291,413.6755127,11.74690054,592.1352094,11.17340543,4.041449768,305.9553693
7.41_568.9748,NA,568.9747758,1,7.4072,0,0.738249231,1.470596229,319.7547199,236.1821992,0,99.90435597,2.240267762,0,195.1460606,155.1956648,0,2.301838546,206.2604522,101.8954176,0,178.2486708,0,0,183.0855743,119.4870667,0,0,118.8432597,131.2451895,0,112.8212181,0,0,279.1472811,0,0,0.905199682,203.0631968,86.92197167,0,175.0412913,0,0,60.29048656
4.25_755.1831,NA,755.1830958,1,4.250033333,102.0243126,117.7810219,96.68860703,12.64088238,0,134.5268877,0,111.5592535,16.08091065,0,0,82.76470039,126.1266275,0,0,114.9130549,0,96.27396846,25.68706914,0,0,94.15672258,138.6772437,0,0,98.6154876,0,105.826143,15.50876975,0,91.46515075,39.13445611,102.0768294,0,0,25.20178873,0,95.20588227,10.42851659,0
4.57_115.0029,NA,115.0028887,1,4.568516667,99.20873411,35.08108781,187.0614737,0,0,258.9482572,0,101.4500551,67.58917967,0,0,106.5088821,147.7451104,4.545321584,0,76.14375855,0,121.0491396,76.60460123,0,0,101.7211523,199.6717404,0,0,74.06503703,0,56.10129621,72.88408687,0,63.693282429999996,76.80444119,107.8026636,0,0,88.02933161,0,60.5432807,62.22787278,0
4.57_372.9548,372.9547677,417.9377979,1,4.568516667,188.8889783,79.49720165,453.5735303,12.66116647,10.99644605,361.1860093,13.53369141,225.3289295,133.9991933,7.066277337,130.059792,348.7867192,423.7954648,166.1824249,103.5313422,302.8662829,147.7862151,259.8606675,197.5096195,93.78620585,109.2527297,284.9780222,405.545362,144.04315,99.58374321,306.1194856,116.9559065,276.1155195,204.66488,103.9428087,230.5326718,310.9096351,342.1749899,201.4004959,221.9603208,246.9377574,172.0626058,300.2887734,225.5010057,184.4532439
4.27_959.1466,NA,959.1465672,1,4.268366667,54.81068714,55.45328211,39.2669057,5.751031862,0,68.68534271,0,44.62027816,10.54030917,0,0,34.89151581,63.10490935,0,0,52.25581958,0,56.04969083,5.428675539,0,3.214469471,51.00639825,67.66117073,0,0,49.49720873,0,58.1245966,10.73835163,0,36.64568073,20.58324628,56.71380933,0,0,7.50064392,0,46.7007578,1.578832305,0
4.51_508.9000,NA,508.9000175,1,4.512683333,48.93480338,0,0,0,0,32.74013703,0,17.5243726,19.75527971,0,0,37.57266938,9.533318196,5.378090945,0,36.00160818,0,26.44018566,12.58372234,0,0,36.60839905,25.90741668,0,4.377330103,31.64410788,0,19.43806731,11.63512925,0,33.57065875,55.32081105,38.36039881,0,0,28.19383316,0,23.69334313,18.32841068,0
4.23_551.2200,NA,551.2200077,1,4.231533333,41.77060267,61.15393942,40.79046051,0,0,67.89214761,0,58.71523199,12.42857745,0,0,34.59235177,67.04610293,0,0,57.0360268,0,44.20647461,12.06069529,0,0.908214723,51.88172257,66.75392452,0,0,52.89817469,0,49.14757944,8.75366502,0,42.72905624,20.22832666,49.04543896,0,0,5.699174484,0,47.15691118,4.214352997,0
7.37_687.1842,NA,687.1842052,1,7.368533333,0,0,6.926158051,0,0.040061728,14.92788661,0,13.08338562,13.0903294,0,0,26.92324366,4.771272305,0,0,30.25429173,0,7.037026237,11.53821273,0,0,22.06836544,5.77378146,0,0,19.6894575,0,7.74178804,14.97405817,0,1.068143231,24.1446475,1.63474597,0,0,11.16504883,0,10.60959494,13.71615837,0
4.25_823.1703,NA,823.1703056,1,4.250033333,90.77312084,110.1856331,77.71188461,11.10297252,0,130.2020362,0,100.3177064,22.24952014,0,0.007814814,81.63043327,124.9350199,0,0,98.00343686,0,87.14758365,11.90838899,0,0,93.65774681,122.0752225,0,0,96.47841956,0,90.66255375,16.59063963,0,70.79373248,36.00424361,89.11255955,0,0,14.2675333,0,97.15722484,16.48098607,0
5.02_485.1062,485.1061721,484.0988957,1,5.019816667,67.95873865,51.46473105,19.34408402,15.58044723,24.40085261,43.06121999,7.638965614,21.64164319,59.92013916,13.91193935,18.9338837,73.27614208,51.07817941,51.99964767,11.15981126,83.76364674,29.15601135,38.08638321,84.21470436,11.28099842,28.01779897,78.65727626,47.70489451,9.241503574,3.951304616,91.28725,6.810983426,76.94676546,99.56296921,19.02679891,54.73655705,79.65118386,92.59112399,20.04278272,14.84774762,76.98231701,18.44241804,55.89992585,86.15010973,48.01822244
4.23_855.2859,NA,855.2858761,1,4.231533333,40.01311538,83.2488219,30.16482529,0,0,65.04779034,0,54.72761117,14.34477928,0,0,28.00811615,59.81107869,0,0,51.80793055,0,48.35443242,10.41692972,0,0,57.00464486,79.0206003,0,0,47.08936788,0,34.65836258,14.42194963,0,37.36380904,21.17053047,47.40154754,0,0,9.731320188,0,49.01250643,5.857556938,0
7.16_599.9920,NA,599.9919691,1,7.1567,10.67556942,34.00901988,47.98145942,15.18988729,4.545226178,64.16310038,3.488185272,31.11793804,10.61822097,14.27050217,1.35667693,43.79033329,19.16884073,2.678093521,2.088237653,20.69447032,0.771113973,22.7121564,9.720813426,15.67426155,8.369400882,38.56119968,22.54566691,5.846277476,8.81441834,30.30884898,2.255199647,27.29458522,16.12781655,25.53952633,21.60061321,34.93402731,28.86110484,4.744757678,7.380393062,26.12996336,2.257505014,29.3350183,15.75939892,5.272070016
4.57_305.0506,305.0505718,304.0432954,1,4.568516667,72.62201651,1.429766561,0,0,0,35.8893821,0,20.56421162,20.39086677,0,0,55.63642257,31.61967532,0,0,37.93152127,1.3255404,31.94761637,22.24988544,0,0,52.05194653,43.16176562,0,0,38.35892728,0,27.14545625,31.59296737,0,71.40314425,61.91491548,45.46584714,0,0,24.38030595,0,37.46670078,18.8172375,0
5.37_133.0136,NA,133.0135763,1,5.3713,49.0112236,257.8928274,436.5600709,76.03886873,10.09261498,559.7602279,23.33999396,705.4260002,646.6790898,13.10854316,13.76835965,852.5453495,807.4362559,23.73007959,8.866908204,659.1153872,12.38277482,728.3836345,685.7412298,9.874398832,14.771518,947.8666057,883.9607991,44.86278699,2.688801028,783.4338321,21.71623866,874.7230629,778.188547,3.99787907,715.7409624,880.9764073,809.7263405,40.21899892,9.794778818,774.5365605,21.29073148,800.6513132,741.1043094,21.50970723
4.23_787.2952,NA,787.2951708,1,4.231533333,33.36750316,66.49592719,31.16864947,0,0,74.27308405,0,48.18863685,4.883992737,0,0,26.91910962,70.12347366,0,0,55.23449674,0,56.01182138,18.13531963,0,0.781138968,31.30937432,65.41181268,0,0,49.17989652,0,23.90829075,9.747097241,0,35.34256068,18.51749214,41.74236121,0,0,6.715004627,0,40.26258635,4.456499784,0
4.25_923.2719,NA,923.2719105,1,4.250033333,46.09250691,63.2607998,30.71297391,0,0,63.15441455,0,56.20740166,15.12466558,0,0,35.90404945,73.7227124,0,0,58.55242948,0,46.9053645,11.59820004,0,0,40.84345347,61.37664289,0,0,43.79905386,0,48.17082245,7.053969999,0,29.15170532,18.14487191,54.07722098,0,0,8.22042184,0,39.08121409,7.51969633,0
4.04_400.0535,400.0534527,399.0461762,1,4.040533333,41.60233071,151.6738689,10.61504685,0,0,43.05697843,0,44.13858081,10.48054181,0,0,58.58761525,25.20868305,0,0,44.61819034,0,45.2222502,17.46579219,0,0,54.27199663,25.70964791,0,0,42.83947552,0,24.76639627,20.0590166,0,26.55196215,45.18712354,23.89566667,0,0,26.67355574,0,40.63973927,18.95271121,8.404270596
4.55_508.9862,508.9862473,529.9606609,1,4.549683333,47.03186237,33.73423937,3.192148874,0,0,132.8421276,0,76.45524664,102.9923892,0,0,21.61759073,8.753278376,0,0,125.2133367,0,78.71751085,63.44478042,0,0,25.4467828,15.25598912,0,0,81.51814235,0,62.69625948,61.19326063,8.937274371,25.85410583,7.250527457,5.913048253,0,0,62.47470406,0,63.97371844,53.98050882,0
7.25_606.9259,NA,606.9259346,1,7.252366667,0,0,1.331590979,263.0731766,336.0276362,3.858063812,213.2371553,0,0,245.324951,120.2612925,0,0,368.8574427,70.23838147,0,173.1010098,0,0,209.0648716,132.6279238,0,0,166.0838035,102.1187013,0.906772097,125.8520313,0,0,280.2179067,0,0,0,249.3265261,105.0222022,0,144.4049233,0,0,83.7653184
7.08_660.2021,NA,660.2020644,1,7.081716667,0,0,4.068331256,40.23558161,32.57775427,0,29.35846559,8.368860037,0,36.00014694,20.917013,1.468236305,2.360614857,20.73986877,13.7659796,1.185941987,25.6646352,2.148157294,0.903678985,15.51855219,20.4059786,0,4.009654417,27.68873759,24.25646289,0,20.23086861,0,0,12.41020726,0,0,0,15.98413271,21.80524086,0,20.02700706,0,0,24.62914453
4.51_171.0061,NA,171.0060662,1,4.512683333,738.8192465,35.97796883,61.88963646,1.25934934,0,474.2015698,18.03485758,334.5889639,388.4930594,11.53098411,81.19012403,655.3033265,375.2552194,8.866740004,10.92383103,525.9163172,17.50683893,487.4936015,497.5626224,24.23858615,86.64466261,667.5561879,451.1024455,5.290398359,5.506037877,505.1899016,25.30043625,467.9997125,475.6606361,33.0574913,950.1290435,685.3157558,575.2637057,10.8548638,14.68096578,588.9377375,50.52333362,503.858002,465.2439912,65.58272915
7.08_592.2141,NA,592.2140981,1,7.081716667,0,0,0,18.06099268,17.41753716,0,17.21178268,0,0,18.78219832,11.38151822,0,1.781479754,9.175960739,5.200377096,0,13.50587165,0,0,1.997130857,5.181140778,0,0,9.859805392,11.40084463,0,10.31192905,0,0,0.947045797,0,0,0,8.436501141,10.11737993,0,11.9958884,0,0,9.716674312
7.45_877.9994,877.9994321,898.9733028,1,7.445533333,0,0,0.571208844,882.9302937,510.5495146,0,381.5564976,0,0,661.2714507,259.4709451,0,0,210.8359014,161.3800552,0,232.7090271,0,0,399.9395585,160.1235668,0,0,442.4823903,245.8797687,0,366.5224877,0,0,614.7158124,0,0,0,350.4675536,289.9508661,0,435.3944103,0,0,180.6831055
