compound,neutral_mass,mz,charge,rt,pos_12,pos_16,pos_20,pos_24,pos_28,pos_32,pos_36,pos_40,pos_44,pos_48,pos_13,pos_17,pos_21,pos_25,pos_29,pos_33,pos_37,pos_41,pos_45,pos_49,pos_14,pos_18,pos_22,pos_26,pos_30,pos_34,pos_38,pos_42,pos_46,pos_50,pos_15,pos_19,pos_23,pos_27,pos_31,pos_35,pos_39,pos_43,pos_47,pos_51
4.39_300.8624,NA,300.8623551,1,4.389433333,233.9630963,326.0388578,291.7498155,464.0384552,270.8782071,294.2660169,280.0867748,206.2914281,118.5636625,373.9956168,203.40269,227.5229957,200.4259366,272.1558236,188.3115675,179.4191014,251.3680746,180.4906949,191.78931,263.1794416,217.365033,196.6082705,272.1929813,269.8927855,236.8908887,201.5469771,223.5849858,203.9626352,142.4897275,289.6452267,161.8636586,188.2727191,214.4478611,261.05576,176.6062797,135.8996767,219.9991396,198.8372838,165.440116,173.1025237
20.28_617.3258,NA,617.3258049,1,20.28126667,2122.311628,11.71493306,14.66231306,16.36009559,19.52070572,4.645103219,28.03749074,107.5014845,84.43767905,17.78641157,2161.928964,1164.191668,103.6126827,46.07131093,2111.796689,167.2171413,232.7654665,121.3158491,87.00938186,39.13373982,2216.764073,1210.860553,114.1444269,48.91148022,2377.01073,154.2248558,259.6572081,122.4878695,88.73621602,48.23051934,1848.466487,1884.795448,490.636419,37.91974241,1948.009849,176.9249866,320.9529578,112.5075979,40.76722078,457.2543344
13.08_659.3331,NA,659.3330655,1,13.07831667,232.775613,12.81586581,63.38950625,0.258168943,545.8552345,1120.541307,623.1311093,2792.607831,338.0841307,108.1083356,1071.742346,1347.748216,179.0030359,0,2280.846467,2874.544542,1485.970699,2736.563962,795.6029953,2354.359152,1093.368114,1171.48149,205.1649411,7.059652292,2140.72658,2510.356981,1697.034368,2492.162583,578.3464002,2325.847387,1134.190452,1259.573862,351.5786999,0,2106.338813,2627.836672,1473.6981270000001,2696.115421,454.1694354,3051.447725
16.26_400.1829,NA,400.1828674,1,16.25898333,48.07171142,0,2.744096187,13.10340174,66.35500746,8.383525533,99.78735847,255.7854814,363.6300209,15.78773088,55.64024818,45.4953214,22.09668582,112.7897252,329.5249791,514.6356302,345.2369416,474.8487869,448.9624788,6.380485404,55.39755564,60.33414289,30.79072367,140.9024197,449.5285931,447.6110305,422.5669382,587.6322099,451.2691822,2.111199888,64.60692893,107.4551769,52.644636,89.40953845,366.4051355,763.3557698,442.2289203,508.2027809,492.1406074,317.3624545
23.37_328.2468,NA,328.2468388,1,23.37328333,447.7070551,620.5640576,612.1032066,721.5394122,426.9472109,601.1795242,489.9187797,506.0971483,477.6153367,592.8914484,547.9325902,522.7378487,409.1860855,550.5777214,394.1378953,427.5350201,511.6498963,407.4383177,436.5316324,399.7869205,470.2007249,568.7937107,531.4924083,539.5801313,455.8076126,417.8680897,454.5270635,442.3378833,381.3872379,394.3651782,401.6921633,482.3129057,404.066414,741.4492126,442.6820457,444.0855911,411.8011012,437.2491343,383.6150665,387.5745543
24.66_277.2141,NA,277.2141283,1,24.65521667,58.22560911,94.35081119,62.45882094,79.72999789,79.90831099,86.52902575,70.1406916,453.287659,63.69005661,60.5807392,17.51316061,44.50223768,61.61630137,39.62695558,27.88033523,54.36936234,30.18378752,364.9624425,25.85728684,41.42891563,53.20891692,97.91840498,135.4702334,73.90821225,79.71680573,51.54286148,41.08444097,479.9663947,96.04659711,48.52926642,95.68877524,42.71926919,74.517269,62.06438134,48.10720723,57.39322371,86.59014733,191.8664722,99.89282513,55.108994
22.39_581.7912,NA,581.7911679,2,22.3865,4.258127987,535.5804612,78.18717156,0,1150.010321,169.6222723,297.9905269,1114.071934,176.4079347,626.0394467,233.8311738,742.2652984,231.1788642,28.60631731,1657.444182,1657.009807,593.8288377,2116.224449,296.9689247,1179.865331,194.1023951,805.8095023,336.9048679,15.53684417,1657.145859,1599.737123,1248.453797,1692.365847,255.1706059,1176.041139,343.3857721,948.8697115,438.6127193,15.36700931,1858.369349,1724.105129,1066.131274,1923.997811,540.6497704,1353.197284
12.72_477.2377,NA,477.237657,1,12.724,390.7213508,362.418235,378.0351888,475.8814088,324.2496353,411.0610447,442.4238904,352.1273278,303.8581578,362.5953164,343.4925182,289.0374279,308.5191516,303.6536242,256.2036018,281.8027722,315.8718817,339.1519999,391.1262316,234.500302,263.701261,314.4894715,356.7140642,339.2154642,248.0815303,295.4029102,351.8278458,327.6473951,371.0399224,234.4288473,290.2710763,313.2402342,364.1306052,356.2425398,297.8463765,311.5735794,245.5195275,289.6093539,348.2999575,330.1192747
17.19_485.2536,NA,485.2536262,1,17.1936,180.075354,241.229137,281.7761903,229.7441563,244.6142371,246.1482898,434.9760077,537.3965849,925.1214613,404.0143002,151.8605779,99.64485021,140.3453935,60.65783949,216.5266601,316.7530514,134.2456165,373.0882078,217.0641074,421.8700323,179.6379234,116.5530418,63.396562779999996,137.287435,198.7926246,348.1658024,196.1021802,260.7914835,263.8149215,474.6680423,120.0021897,71.36144054,119.8906961,65.30976332,182.5755849,252.4692923,236.7525089,286.1979816,557.1981119,376.8948426
19.74_408.0695,408.0694604,391.0661721,1,19.73896667,0,980.0304434,516.2190163,539.3183537,241.6644784,34.02568012,119.9311006,0,0,1383.999208,0,0,117.8771209,27.97684158,0,0,0,0,0,1185.767821,0,0,549.7228602,32.33929514,0,0,0,0,0,1095.3175,0,0,0,32.37442492,0,0,0,0,0,304.5934156
21.83_480.1742,NA,480.1742351,1,21.82785,244.8944015,351.3907872,437.2165394,352.2490558,339.5808522,475.4284218,322.4957401,259.6737991,296.845118,501.023391,234.832773,248.6088545,324.4369912,303.6374691,330.6118389,293.625719,246.6975393,274.0422175,336.2687957,284.3860673,255.4261743,289.140262,267.6598524,334.3346364,283.8013157,236.5187774,286.4917023,246.5815636,315.7619497,250.3376909,267.5186423,245.3740892,276.4011584,289.3670795,183.5195479,248.903512,245.9163652,233.5053117,300.3187279,213.2331718
9.90_401.2011,NA,401.2010677,2,9.897483333,191.7237526,13.38064059,21.69519999,14.69546252,69.55390744,61.9447935,49.17335852,55.84973775,72.66751496,30.88202994,164.562546,159.9537455,117.6351343,73.54810485,171.8761257,156.9853473,112.4001692,108.0684205,76.90938038,79.87136214,131.5573004,149.035352,98.57748447,106.2618668,170.6367351,141.7581876,82.17912806,91.82602132,87.69011475,84.38883101,103.1073878,166.3560896,153.8874357,96.56914836,156.7262517,131.6774689,143.7352203,101.3279557,55.20120876,103.3431866
21.37_860.4221,NA,860.4220915,1,21.36821667,2781.816825,4381.326835,3603.220267,785.0840686,6129.037161,3722.132008,2916.6952,4501.814485,528.3467444,4194.93576,3181.349836,6454.346025,3590.607614,2212.167099,6455.610969,5333.378104,3674.694857,4631.616612,1092.782102,5941.826033,3387.016917,6337.434305,4073.250915,2020.262394,7936.112347,5492.250363,3946.811349,3657.622563,1271.052892,5991.550161,3296.031105,6621.683716,4512.545378,2247.861762,6890.381463,4522.283888,4753.197319,3965.527842,1240.913067,6671.746675
19.21_353.6889,NA,353.6889076,2,19.21283333,103.5895928,30.24274496,18.95145925,0,0,349.4700453,441.8688171,1880.365557,1078.344666,76.98374575,184.4664607,1371.419289,316.5994411,48.68658709,1842.752814,2933.255158,1557.724846,3175.326105,1621.528125,1767.156151,156.6876647,1574.289884,305.1542114,26.07850865,1977.268816,2772.650311,2054.772847,2574.005737,1435.546496,1556.850427,212.4809758,1631.561596,816.6065427,34.47503601,2077.954354,2595.727809,2156.319415,3534.160704,1433.506882,3601.820186
18.59_183.1001,NA,183.1001247,1,18.59436667,0,9.095712301,5.225387983,5.4669531750000004,0,2.071973659,4.774582296,0,0,6.201502415,0,0,0,0,0,0,0,0,0,0,0,0,7.900237338,0,0,1.668083656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.49_224.1250,NA,224.1249661,1,20.4891,632.2997581,3137.537678,1809.999881,3894.67026,822.1610763,1651.232304,1423.653996,874.311761,646.14294,1444.77455,545.6137778,808.5380523,1201.972704,848.8261739,551.3103338,677.5952089,691.2025504,587.7706974,657.7246092,1307.201021,595.8695237,741.2370881,4107.091353,1112.282637,520.8442547,626.9341899,730.9758421,557.304469,719.0966639,1062.530412,660.5738216,638.3111553,856.5984517,822.6809274,605.2864644,843.9046885,726.4616809,612.8612506,651.4258138,620.6482532
14.85_180.0874,NA,180.0873976,1,14.85205,85.39778886,766.2338772,823.7824571,798.9428097,633.1352792,843.1094391,588.7751827,508.1883304,12.61544309,866.9354182,282.8042277,163.274481,728.8206465,644.6107925,193.6614881,416.0483855,403.008579,43.88670729,35.831695,531.0831792,260.7661141,116.79123,697.6941847,405.4955128,192.7219902,377.913057,434.7954076,34.78041816,37.66198008,562.8989298,8.846132488,76.41861068,323.761693,467.2700634,176.2559258,63.75497058,285.9669719,34.50550911,14.77063373,189.0294423
18.30_276.1285,NA,276.1284595,1,18.30455,0,0,0,0,0,0,0,0,81.62845914,0,0,77.07302328,2.172340162,0,11.91028328,75.8163795,30.92147107,109.7617635,71.44401828,0,7.684099285,37.5141241,0,0,28.68820085,91.45264354,49.79674255,113.6194377,43.29682419,0,0,107.5684729,44.26572774,0,34.14201671,32.58479587,63.44673718,78.08712098,3.916851854,111.7588512
17.73_746.2927,NA,746.2927457,1,17.73173333,68.87346258,367.2244122,150.0369275,25.8464131,349.2981069,825.6414714,780.5694589,1507.934565,794.6049792,302.1314221,481.5772284,1964.159414,874.3968777,38.31450633,1375.118924,1573.762793,1138.497469,1932.874236,846.0140326,1705.130617,578.5830278,1940.675373,895.3143354,25.14612007,1240.355984,1633.182889,1267.062923,1880.823215,889.8252334,1776.196416,789.7595433,1920.631252,1178.515045,10.89362938,1289.343808,1599.174709,1325.170432,1985.893523,716.5933911,1775.505348
19.12_376.2428,NA,376.2427966,2,19.1205,103.0536645,0,9.011885757,0,21.17381854,0,3.336979105,4.393834878,89.18002976,0,104.5668659,18.99654865,8.614109983,28.39437302,45.72981863,21.02811616,38.26457466,12.23164588,92.57446886,0,49.37447447,22.22983642,25.5186958,42.32712979,60.40994255,7.970994079,23.97098824,41.46029823,68.21403822,0,146.3012214,29.45201502,39.62699922,12.82998203,39.0511648,11.74162395,44.36332636,9.702654005,36.71387011,19.60213226
12.24_344.1438,NA,344.1438444,1,12.24353333,34.64598593,228.9377125,190.765413,249.2854793,99.29967136,180.326207,130.3477518,127.1545432,48.38757027,194.1101872,36.58808433,32.03085467,91.28250872,1.226998455,2.89406652,27.80844312,23.69729449,55.88880591,15.34355885,137.2184124,17.94263325,46.83449356,75.84226408,21.06605378,13.59815057,62.37107315,11.59994615,53.20124973,37.41982319,112.7008124,37.97272487,12.08064969,46.31856812,1.24975119,23.21992418,64.58373956,8.039149714,73.13899773,62.73920726,84.64794662
19.59_419.7210,NA,419.7209534,2,19.58681667,78.71638471,157.0141457,180.7375943,225.6735701,178.3032282,253.3396078,152.5132644,76.08142668,81.32491202,140.2330973,81.94785225,67.36166175,120.9754096,183.8431267,62.27689835,102.0062449,111.2810671,72.57603442,99.29517087,110.9519818,100.5085254,57.64887349,146.5519025,187.9078008,80.52456237,100.9230923,96.88154222,76.62335376,90.54661363,99.59235996,60.90996074,58.02668935,78.84528427,217.3960335,72.16090122,123.2225291,92.90021732,63.8480809,86.74338582,79.61026003
20.32_403.1973,NA,403.1973109,2,20.31793333,78.585567030000007,68.06837447,42.71904427,103.4256471,76.87885047,90.3646228,96.7462458,605.4723921,173.6020244,73.07793846,91.21959998,179.8197012,42.8574428,91.1701616,213.9921422,310.0445987,129.9424318,1199.674038,156.8392388,274.5701007,57.28682602,154.5134863,81.34612145,60.97356914,268.7564459,352.8874224,291.8017295,896.2562814,150.3672838,234.7559556,104.9498475,215.5541051,95.73867586,80.0621846,243.0114509,321.6434203,275.5057365,1429.972026,161.0904153,1259.055607
6.41_310.1390,NA,310.1390375,1,6.414,42.60040125,0,0,0,0,0,0,9.152832021,45.63803668,0,69.00674339,5.902519607,6.909753718,67.40444159,120.7437756,3.223029936,1.964939974,6.688441729,86.75087694,2.07045115,92.30189963,0,0,71.62334481,133.1640532,11.55868487,9.091536654,3.468388103,104.2577844,1.305676246,60.37122693,6.527822386,4.645183443,65.348988,94.97167106,15.64774937,28.75222434,0,142.4911232,14.22992968
22.59_491.7518,NA,491.751752,2,22.59465,0,0,0,0,0,0,0,25.99054862,0,0,0,0,70.04581139,0,3.222891303,39.56932793,0,112.6284583,0,4.026431742,0,0,17.6200964,0,23.44787014,39.35660455,0.82814998,108.6981626,0,0,0,7.170328293,5.44496673,0,28.8155703,86.22694886,9.104296741,202.7087059,0,255.3003331
5.56_118.0856,NA,118.085551,1,5.558883333,58172.92807,95247.52156,84527.02194,117889.7038,63765.77484,94747.12575,71580.30026,73068.48129,59485.45404,88707.60074,61816.084,65965.90062,71404.22278,69287.67057,57392.92426,57844.91076,63522.29204,59015.5668,70482.91577,74206.06848,60834.39395,78267.66365,65921.16983,71156.37572,54219.03887,54917.7269,65531.37967,51682.81003,65479.14667,66241.23223,54119.37969,71073.1527,67594.47479,71113.92089,62642.25573,61881.43322,60741.68959,59622.68841,67890.09672,55670.45895
15.58_513.2999,NA,513.2998594,1,15.57935,0.118176634,0,0,0,2.915266762,3.055384013,17.05827618,147.8674781,0.068149048,0.369892451,7.065140681,7.796315733,8.108565948,0,86.0330256,89.32158691,18.95275564,128.2315428,0.769067675,38.50655011,0,9.565355743,0,0,84.43600498,74.23474417,48.04848225,118.7597571,4.164036054,38.33450561,0,18.0522925,0,0,64.35609376,41.05810527,77.74622417,120.449892,0.824847747,93.1582124
5.06_262.1388,NA,262.1388037,1,5.056233333,177.0108576,0.002651821,44.16742531,21.26937636,46.2765946,24.69027249,32.28561277,105.5414535,232.7892854,5.497739007,230.2154487,117.5219099,31.56898498,195.8093196,276.7919909,142.0934486,164.0280441,156.2361119,253.6987202,14.25969655,205.0312704,106.6041696,35.02255504,169.93112,259.0290361,147.7677013,181.9096238,177.7127769,264.250306,7.057266135,223.6562539,178.6537386,174.8221939,206.5747247,272.6038877,256.0527564,258.5112446,251.458272,251.6573489,210.2580683
23.26_269.1720,NA,269.1719741,1,23.25511667,101.2993972,155.2452134,143.828667,182.1227754,98.5911134,144.9951402,123.9343062,77.1771542,117.4536897,169.8047507,104.7763837,107.8309406,29.48560367,117.2074542,74.5215459,85.42105104,112.2457202,84.17179346,40.48023106,41.7796046,84.66279403,88.43119397,24.96721014,144.7366627,81.40077807,73.54193978,106.1063516,82.9623543,39.49100035,47.54382883,73.612772,88.36690483,57.18127522,124.506226,54.28149172,81.46232317,125.6168555,83.82400404,38.28910433,27.24134472
7.58_236.1492,NA,236.1492205,2,7.578766667,17.49248577,0,0,0,13.38606175,20.58308708,4.364400543,101.724319,33.47981019,0,21.85868086,29.91467918,8.928180766,0,129.6583718,115.5460266,51.9882882,157.1570594,31.22949038,46.49649192,26.06955902,32.70552184,16.68154016,0,134.3319861,106.3031816,69.79567166,140.0071816,41.26962285,33.80864802,26.68940323,39.24619582,39.26420499,0,123.5619534,125.8420443,103.7366843,181.5290128,44.28702485,126.444157
5.28_665.2789,NA,665.2788725,1,5.280383333,0,0,0,0,0,11.00149904,0,29.01386288,56.44310178,0,0,30.48773312,52.86022089,0,4.210232827,54.88365858,7.836489783,42.98526389,64.43333265,19.13123947,0,38.73537525,37.52155367,0,16.61070538,52.92272702,0,60.20419286,57.49766071,15.30486017,0,62.21418745,38.96703097,0,7.803417155,70.41157691,14.66258198,49.12187688,34.07532107,39.11684812
13.13_553.2579,NA,553.2578762,1,13.13231667,1040.097975,80.42489341,313.3590947,855.4508197,157.1561843,597.4947875,786.0896291,1177.829018,1195.573762,105.1450154,1320.76335,1017.635244,992.3094569,1421.74913,509.8441109,1144.548792,1633.350555,1578.652989,1419.676918,569.8201344,1403.683481,1209.607365,1092.01668,1433.751781,654.1179695,871.1636458,1559.295315,1656.920849,1205.124825,943.1405189,1848.554813,1645.409612,1588.339682,1535.098156,562.2941048,1019.950891,1531.928067,1719.473252,1214.6169400000001,1362.150985
4.83_327.1270,NA,327.1269525,1,4.833083333,196.0363945,12.44081768,26.26005095,17.84442142,58.78477659,5.022518646,7.96668879,28.78792407,300.1452493,1.529191399,184.7483515,69.2491234,142.028609,184.7188058,225.970488,90.61442124,122.6171486,74.14792462,196.7968114,0,193.5254148,63.0709854,142.9609448,116.7070096,190.4738309,144.6551068,170.7462608,144.0159669,171.3592485,0,196.8001664,158.8570901,234.2849094,171.2004608,180.0134849,261.8585693,161.1432179,118.791257,274.6613309,95.46182125
26.31_541.1173,NA,541.1173356,1,26.31245,12622.653910000001,13689.71671,11184.52757,16067.71255,11058.15817,12831.13705,9766.89941,9218.939342,10355.9741,12059.7975,8870.029135,10110.93545,12926.9669,10075.34861,9614.596195,11936.9084,9903.371785,10315.28745,9020.486409,11206.15445,8363.711142,10270.00604,12060.6438,10784.9663,7801.677267,6680.070396,8165.62477,9520.35823,10484.04166,8257.849648,9088.402112,9036.134928,13324.47025,10820.76415,7717.917376,9498.71627,8303.913549,9964.994216,10320.17785,7931.481018
13.49_457.2281,NA,457.2280843,2,13.48946667,50.34268994,136.2741395,89.25698294,94.36830943,98.59333413,86.70013546,118.589042,164.5153578,753.0047089,89.69942771,36.14707907,69.66146328,18.72512021,78.43817752,49.78450684,64.53996128,40.44801359,48.67783384,91.24948952,79.95744739,52.72599805,60.2775783,18.52311065,70.0074542,33.38039331,57.51684,70.39694151,78.38741054,120.2040527,68.38872909,70.23406739,37.18032728,50.45707452,64.49661649,33.56754929,53.19537963,17.51281147,89.51657551,442.5274921,61.95072803
23.29_319.1867,NA,319.1867093,1,23.29361667,535.3686042,1266.520378,1090.9294400000001,1293.484776,1047.922349,1075.330498,965.8037585,1109.28878,906.5241872,859.3202919,643.365436,576.1392102,947.7441183,646.1785751,866.9817962,835.7758937,944.7069052,933.3985429,782.7330649,843.1030181,550.7686559,883.4870835,951.6965787,832.9042823,558.9434879,554.3640434,616.5707115,584.4479301,964.7878296,596.1474913,710.7594908,711.9807526,632.7377141,757.7484572,593.779695,820.5115348,666.1804006,997.5781315,737.0705584,769.9683212
14.62_350.1700,NA,350.1699676,1,14.61873333,366.3481022,184.7112702,277.9410865,201.970059,645.7389739,397.7733391,691.1814845,823.1331754,3281.086761,287.3960513,422.3196295,419.3647425,650.235892,488.8382782,921.0971313,1638.209237,2361.964729,1181.756777,3190.903944,136.9191459,372.0183147,419.6417401,727.1072988,617.5407335,884.7682104,1671.254236,3079.916781,1505.313821,3281.930495,137.6128248,405.8435775,643.3606197,815.2024311,666.8596655,988.5445172,1931.394483,3257.53982,1317.705318,2955.321389,472.9646273
18.81_580.2577,NA,580.2577191,1,18.80551667,104.516922,205.0507382,212.0862419,267.1696549,148.7434475,210.6507741,172.5162762,76.56914777,161.9843546,229.391113,72.94186641,128.1238879,182.8238036,205.4444125,63.09692719,59.6162069,205.6441782,103.8097007,149.8988415,142.3412362,86.37025116,131.3235411,137.6846738,147.5698855,64.16383249,37.71645575,167.9358949,88.05320421,159.7494589,84.11122562,77.90641737,42.13067351,86.09720282,186.9075326,37.44337133,95.46858235,121.6696215,102.0719306,148.9495482,55.49794667
18.19_501.7247,NA,501.7247178,1,18.19421667,0,13.02417752,32.66947975,0,42.68052565,20.60626008,3.896932046,0,0,10.31006708,0,2.80821046,22.35030131,0,0,0,0,0,0,0,0,2.64092635,25.19478205,0,0,0,0,0,0,4.23493482,0,0,0,0,0,0,0,0,0,0
18.32_688.2554,NA,688.2554029,1,18.32303333,45.23477691,84.35341168,159.1996107,7.082826504,71.53792335,58.20179305,56.54180132,149.7612624,167.283668,111.8431589,49.05764143,177.4937501,242.1544125,38.20896442,58.2462759,125.931193,105.0641897,152.1967502,170.111012,162.3323176,64.12651913,173.4961382,239.4934378,26.10140622,98.04781194,150.7649571,101.2931762,217.1829252,132.2249077,212.1295739,61.01125251,193.6622415,277.74468,71.95543976,104.4223982,117.2469566,122.1584364,211.2999469,196.3078725,151.7429812
21.92_503.3031,NA,503.3030705,1,21.92451667,0,0,0,5.786289628,3035.773846,9.460638758,9.823956687,0,0,175.7346537,0,0.134531452,7.176687165,0,2426.475278,0,0,0,0,124.1047648,0,20.22053045,13.15445013,12.23557376,2124.473206,7.133976423,6.601039703,0,5.16954298,109.5362691,21.53846839,0.986384379,5.795230786,16.38113808,2481.857371,10.07608446,6.198165205,7.407951555,13.72151861,134.0575133
19.43_699.3743,NA,699.3743164,1,19.43481667,1.482423685,0,6.812068936,0,17.0128184,0,3.367893617,100.087543,74.66676279,9.974781768,12.1874855,14.92280231,0.978802485,7.524910035,105.6732961,97.79318767,38.0991418,153.9771364,39.19567326,12.6692494,0,28.42152576,22.4683307,0.002068313,130.2609581,146.2877938,11.97140984,144.0835959,47.37224065,13.53144391,57.50832171,47.20109964,13.82539663,1.346303817,96.57791214,110.4746861,48.91116634,213.9583594,87.71185363,185.2962029
23.69_235.1300,NA,235.1300191,1,23.6851,0.471707792,0,0,0,0,1.722774336,0,3.194492787,0,0,2.399693866,0.1044515,0,0,5.862937184,3.563876275,0,5.714105131,0,5.494417623,0,2.687057929,9.287038336,3.036212094,6.113580717,4.358864246,15.63317472,1.824014761,2.920380528,11.35758125,3.740023341,0,0,1.131240529,1.232800768,3.667805701,1.538800953,0,0,0
7.62_411.1490,NA,411.1490258,1,7.616433333,62.57701029,2.426465592,5.193720143,0,1.479079027,6.629345289,5.190028751,1.210751871,41.70723472,2.401319959,38.25239183,45.83248104,23.01577972,18.58971359,18.58919818,20.13512821,31.91323206,15.65747379,20.76798919,4.349446697,32.31522127,37.26010021,15.73854486,6.919229838,10.48821775,23.17710407,21.16593052,17.23245749,29.39872082,2.072104772,33.10985861,41.83997341,59.45234308,10.83885008,15.21972682,17.62353176,27.12277974,10.3486736,16.31104042,8.558023947
7.60_296.0553,NA,296.0553375,1,7.597433333,7.1159015,41.68952691,36.23196131,34.0835668,7.267655157,13.83625347,10.66088362,10.52643067,51.32026964,13.15059636,2.548426314,4.198676787,7.959491034,5.698927888,2.819668916,5.891985357,5.482086891,5.149340749,12.20488091,1.282507074,0,3.740723464,13.3896143,0.989305861,3.866364741,3.87396085,3.577368429,6.432351523,13.31407191,5.512395366,10.96376283,0.004487764,11.01887705,2.00994093,0,2.443854418,3.632101406,11.68103794,51.2914911,2.843360956
4.96_238.0373,NA,238.0372577,1,4.9624,178.5485916,245.1066903,259.3696361,281.5223709,209.3933997,220.7800676,233.8553969,177.9224455,161.6917378,244.8569584,189.4519697,171.8383389,241.4259928,207.3672692,163.0905692,160.0826462,181.9058183,148.6183118,196.4958992,182.5873592,184.9708591,198.1197801,218.826917,213.7662939,171.7653789,164.5501688,199.0155346,158.5684204,194.4044146,169.7060576,169.3396686,171.6848306,230.0532132,240.9320992,183.5393086,151.4113387,172.9723233,190.4981398,164.8821451,181.6900046
13.17_531.2747,NA,531.2746593,1,13.17315,1998.073716,422.022793,1343.145891,860.8816395,2171.139014,1260.064796,1870.787403,2157.983345,1848.131832,511.1251879,2243.408568,2250.058573,2190.522657,2498.199499,2646.649189,3021.766068,2415.354084,3040.83969,2260.18532,2186.175687,2306.615858,2089.135317,2058.760227,2209.080051,2353.544987,2827.357663,2478.857059,2969.285456,2059.835637,2189.867657,2611.054128,2353.684154,2510.22655,2355.883458,2460.804713,2850.659716,2193.197641,3413.792905,2017.790363,2819.221833
19.87_457.2340,NA,457.2339771,1,19.8688,27.46166103,91.17811339,44.95949192,30.61484359,19.35672838,23.98156373,42.77962095,27.72381432,44.70878506,40.36973703,8.909903785,35.54445795,29.06265772,43.82857692,26.76837707,16.46260024,17.4355391,20.58493243,56.90461303,10.57377212,29.12741701,7.394872731,15.37109148,7.927775382,12.66993255,32.02023314,8.451058047,3.019798374,12.12139206,23.12199082,12.98813363,9.285753569,6.359311819,17.22711804,8.493058131,15.20357523,4.667115273,12.56930886,51.86112886,27.78964494
9.77_448.2174,NA,448.2174457,1,9.768983333,168.2516176,17.43227681,11.78229446,67.94890987,85.8657994,159.8053667,102.0085913,128.4593354,385.1994209,23.6729517,171.1896831,196.9080338,95.46171352,260.1309727,262.7202557,204.2049318,243.8943385,245.1679688,222.7107463,140.5418624,190.0084288,190.9187618,80.61598983,352.8637394,204.5321444,284.2105621,225.5634611,295.723399,270.8700791,208.6984307,153.13784,196.3333232,203.3224616,350.3133971,204.6078374,289.7680615,302.891907,261.1271296,229.8443421,209.0474228
23.87_677.3225,NA,677.3225426,1,23.87158333,43.68856504,0,185.2652232,10.16802989,70.85625762,5.246621995,47.88371761,220.2204433,158.4844025,16.86060523,135.8160582,225.9078287,408.6301807,228.9247729,265.2092541,311.1939333,185.4712093,330.7912044,218.7642649,177.6999808,148.2757225,253.4257877,321.2185092,205.4163583,236.0222375,358.624923,248.8981602,313.5693524,185.4826798,202.2268112,165.6686533,314.147837,508.1768929,302.9266142,289.3205577,357.8474486,320.3336143,276.6608415,300.9170174,292.9114109
5.22_566.1923,NA,566.1922601,1,5.22455,1207.140598,1639.72952,1710.939093,2443.556829,1465.941044,2903.169516,1071.689701,607.2801789,1038.886533,945.0701523,1219.632685,904.9931583,1388.937433,1226.246955,1110.179751,928.3746517,712.4838984,609.63382120000006,1124.720741,789.463002,1228.602756,985.8474411,1327.828216,1408.332371,1135.098488,952.8413032,731.3651369,525.2883424,1228.940662,803.8297431,891.0522686,773.3671076,1028.98116,1265.131865,1052.312202,759.6017002,672.3605491,554.5455535,1055.501317,627.0332493
